"","Business Id","Name","Address","City","Postal Code","State","Latitude","Longitude","Review Count","Stars","Categories","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Alcohol","Ambience","Bike Parking","Business Accepts Credit Cards","Business Parking","Dietary Restrictions","Dogs Allowed","Drive Thru","Good For Kids","Good For Meal","Happy Hour","Has TV","Music","Noise Level","Outdoor Seating","Restaurants Attire","Restaurants Delivery","Restaurants Good For Groups","Restaurants Reservations","Restaurants Table Service","Restaurants Take Out","RestaurantsPriceRange2","Smoking","Wheelchair Accessible","Wi Fi","WeightedStar"
"210","p9IloCe-cdUGPCFqFI2ykw","Rock Star Trolley","217 W Gutierrez St","Santa Barbara",93101,"CA",34.4130927,-119.6968767,12,3,"Tours, Wine Tours, Wedding Planning, Hotels & Travel, Party Equipment Rentals, Bus Tours, Event Planning & Services","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
"211","8_PjFEXmWul4Smu6FdJDxQ","RockStar Transportation","217 W Gutierrez St","Santa Barbara",93101,"CA",34.4130893,-119.6968734,152,3,"Hotels & Travel, Local Services, Taxis, Event Planning & Services, Transportation, Limos, Tours, Party Bus Rentals","6:0-5:30","6:0-5:30","6:0-5:30","6:0-5:30","6:0-5:30","6:0-5:30","6:0-5:30",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456
"212","D5Oj2J03gwy6flkMZM79Aw","Santa Barbara Airbus","750 Technology Dr","Goleta",93117,"CA",34.4290553,-119.8274471,86,3.5,"Tours, Hotels & Travel, Airport Shuttles, Limos, Buses, Wine Tours, Bus Rental, Local Services, Bus Tours, Transportation","0:0-0:0","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301
"213","tC7NTR33UP7QafxBcKxv-g","Coastal Properties","1086 Coast Village Rd","Santa Barbara",93108,"CA",34.4217424,-119.6487165,8,4,"Property Management, Real Estate, Home Services, Hotels & Travel, Real Estate Services, Vacation Rentals","9:0-17:30","9:0-17:30","9:0-17:30","9:0-17:30","9:0-17:30","9:0-17:30","9:0-17:30",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"214","7HByyj4ufC3HvgFjEqemGA","SB Executive Transportation",NA,"Santa Barbara",93101,"CA",34.420334,-119.7107494,10,4,"Hotels & Travel, Limos, Transportation, Airport Shuttles, Wine Tours, Tours","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
"215","WQ1srlZUm2LCwM_X3fGhyg","BlueStar Parking","126 E Haley St","Santa Barbara",93101,"CA",34.4182398,-119.6933308,17,4,"Hotels & Travel, Automotive, Parking, Transportation, Event Planning & Services, Valet Services","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"216","vZk-K-Anlr3m76lJJ0WZ_Q","DD Party Limo Bus",NA,"Santa Barbara",93105,"CA",34.4208305,-119.6981901,16,4.5,"Limos, Hotels & Travel, Event Planning & Services, Tours, Wine Tours, Transportation, Party & Event Planning, Party Bus Rentals","8:0-0:0","8:0-0:0","8:0-0:0","8:0-0:0","8:0-2:0","8:0-2:0","8:0-3:30",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72
"217","kN1Z5QTAPqDgi-GG1sqacA","Santa Barbara Trolley","1 Garden St","Santa Barbara",93101,"CA",34.4143026,-119.6871537,71,4.5,"Event Planning & Services, Wine Tours, Limos, Tours, Hotels & Travel, Transportation, Bus Tours, Historical Tours, Party Bus Rentals, Public Transportation",NA,NA,NA,"10:0-15:0","10:0-15:0","10:0-15:0","10:0-15:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.5
"218","yFHFfDAnnrO6JQY-AgTgQw","Upper Oso Campground","5050 Paradise Rd","Santa Barbara",93105,"CA",34.5399483,-119.8489789,13,4,"Campgrounds, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
"219","pWoXaLokwdPD7nLYl1ffaA","AAA - Automobile Club of Southern California","3712 State St","Santa Barbara",93105,"CA",34.4406937,-119.7430111,44,4,"Life Insurance, Towing, Financial Services, Roadside Assistance, Insurance, Automotive, Auto Insurance, Hotels & Travel, Registration Services, Travel Services","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","10:0-14:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176
"220","fP4rwb4VxnUjdxiv6oYL4w","LL Transportation","1482 E Valley Rd, Ste 900","Montecito",93108,"CA",34.4373095,-119.6330285,9,4,"Transportation, Limos, Airport Shuttles, Wine Tours, Town Car Service, Hotels & Travel, Tours","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
"221","MVky7WS7ghpVJJq_haBUdg","Santa Barbara Baby Company",NA,"Santa Barbara",93108,"CA",34.4381407,-119.6151426,11,5,"Party Equipment Rentals, Hotels & Travel, Furniture Rental, Local Services, Event Planning & Services, Shopping, Child Care & Day Care, Baby Gear & Furniture","8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0",NA,NA,FALSE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,55
"222","7sOqa_LFDHEtiFzNFZBw4A","Santa Barbara Wine Tours","567 W Channel Islands Blvd","Port Hueneme",93041,"CA",34.4402981,-119.7512675,7,2.5,"Food, Tours, Wine Tours, Hotels & Travel, Party & Event Planning, Event Planning & Services, Arts & Entertainment, Local Flavor, Wineries","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0",NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5
"223","13UbOVDFdxloxaient5XWA","Jump On The School Bus","4067 State St","Santa Barbara",93110,"CA",34.4393778,-119.7583532,175,5,"Wedding Planning, Transportation, Party Bus Rentals, Wineries, Party & Event Planning, Local Flavor, Food, Wine Tours, Arts & Entertainment, Tours, Limos, Event Planning & Services, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'no'",875
"224","NDwoKO79_T49UEKVDlHd3A","Sustainable Wine Tours","27 West Anapamu St, Ste 104","Santa Barbara",93101,"CA",34.4224525,-119.7050212,358,5,"Wine Tours, Hotels & Travel, Tours, Transportation, Wineries, Limos, Food, Arts & Entertainment","0:0-0:0","7:0-20:0","7:0-20:0","7:0-20:0","7:0-20:0","7:0-20:0","7:0-20:0",NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'no'",1790
"225","ijU7hEUbD1Nq7KKbi4nyeQ","I Bike Santa Barbara Wine Country Tours","113 Harbor Way","Santa Barbara",93109,"CA",34.4037623,-119.6942723,79,5,"Hotels & Travel, Wine Tours, Bike tours, Mountain Biking, Bike Rentals, Wineries, Arts & Entertainment, Tours, Food, Fitness & Instruction, Active Life","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0",NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395
"226","DnqMITzlJwE4io3FKI8CiQ","UC Santa Barbara Family Vacation Center","Ucsb Alumni Association","Santa Barbara",93106,"CA",34.41742,-119.845692,84,5,"Hotels & Travel, Event Planning & Services, Hotels","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0",NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",420
"227","QNilrbTi8912ye2ztnBMpA","DeeTours of Santa Barbara",NA,"Santa Barbara",93190,"CA",34.42,-119.7,188,5,"Limos, Transportation, Arts & Entertainment, Hotels & Travel, Local Flavor, Food, Wine Tours, Wineries, Tours","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0",NA,NA,NA,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'no'",940
"228","jX1kNhinDzathM9gLumIjA","Brisas Del Mar, Inn at the Beach","223 Castillo St","Santa Barbara",93101,"CA",34.41012472,-119.6972139,194,4.5,"Event Planning & Services, Hotels & Travel, Hotels","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",873
"229","N3gvFwDF2QA9HzEPsMPZ7A","Coral Casino Beach & Cabana Club","1260 Channel Dr","Santa Barbara",93108,"CA",34.41641,-119.640996,32,4.5,"Event Planning & Services, Hotels & Travel, Hotels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"u'free'",144
"230","2KWdqoTYBTpBq-Rlb4sR5w","Montecito Inn","1295 Coast Village Rd","Santa Barbara",93108,"CA",34.4212447,-119.640407,262,3.5,"Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,TRUE,"{'garage': False, 'validated': False, 'street': False, 'lot': False, 'valet': False}",NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"u'free'",917
"231","shtNOsRUiZtTa36RNzI32A","Hyatt Place Santa Barbara","4111 State St","Santa Barbara",93110,"CA",34.4402791,-119.760044,67,3,"Event Planning & Services, Hotels, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",201
"232","1PoZ8XdISWJpvcEnlNyfgg","La Quinta Inn & Suites by Wyndham Santa Barbara Downtown","1601 State Street","Santa Barbara",93101,"CA",34.4272253,-119.7098258,180,3.5,"Hotels, Hotels & Travel, Event Planning & Services, Professional Services","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",630
"233","o5w6WfzeqpP8S_ewvy_pMA","Marina Beach Motel","21 Bath St","Santa Barbara",93101,"CA",34.40919711,-119.6938091,135,4.5,"Hotels, Hotels & Travel, Event Planning & Services","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",607.5
"234","MWKowhzHQ_scqnJEqAUYgA","Hilton Santa Barbara Beachfront Resort","633 E Cabrillo Blvd","Santa Barbara",93103,"CA",34.41676265,-119.676553,288,2.5,"Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Hotels","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"'free'",720
"235","sHwHKUBKYe2PPvgyc361yw","Hotel Californian","36 State St","Santa Barbara",93101,"CA",34.4132794,-119.6898862,162,3.5,"Event Planning & Services, Venues & Event Spaces, Hotels, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"u'free'",567
"236","gkwSfsu1bxyTzTY3XCW0DA","Kimpton Canary Hotel","31 W Carrillo St","Santa Barbara",93101,"CA",34.42043674,-119.7026383,481,4,"Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels","6:0-6:0","6:0-6:0","6:0-6:0","6:0-6:0","6:0-6:0","6:0-6:0","6:0-6:0",NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"u'paid'",1924
"237","035gK3ASKDns-ojUSnV4IA","Rosewood Miramar Beach","1759 S Jameson Ln","Montecito",93108,"CA",34.420988,-119.628561,189,3.5,"Hotels & Travel, Hotels, Event Planning & Services, Restaurants, Piano Bars, Nightlife","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"u'free'",661.5
"238","sNweV8l7QswqmwrqooynCg","Carp Sports","1060 Casitas Pass Rd","Carpinteria",93013,"CA",34.3957255,-119.5116004,9,4.5,"Campgrounds, Beaches, Active Life, Bikes, Tennis, Sporting Goods, Hotels & Travel, Fishing, Bike Repair/Maintenance, Shopping, Local Services","0:0-0:0","10:0-18:0","10:0-18:0","10:0-18:0","10:0-18:0","10:0-17:0","10:0-15:0",NA,NA,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,40.5
"239","5Rymy8qVe3_9eFQ9P58Fiw","Bill's Bus","6575 Seville St Isla Vista Ca","Isla Vista",93117,"CA",34.4115719,-119.8576206,10,3.5,"Tours, Party Bus Rentals, Bus Tours, Wine Tours, Wedding Planning, Hotels & Travel, Event Planning & Services, Nightlife, Bars",NA,NA,NA,"21:30-2:0","21:30-2:0","21:30-2:0",NA,"'none'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,"FALSE",NA,NA,TRUE,"FALSE",NA,NA,2,NA,NA,"'no'",35
"240","6aVjQZnkUETPbU-qwM9qAQ","TravelStore",NA,"Santa Barbara",93101,"CA",34.41900518,-119.7091746,6,5,"Hotels & Travel, Travel Agents, Travel Services","9:0-17:30","9:0-17:30","9:0-17:30","9:0-17:30","9:0-17:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",30
"241","ecapYwbEvmKHKAfsGA4tow","Santa Barbara Sunrise RV Park","516 S Salinas St","Santa Barbara",93103,"CA",34.4217938,-119.6666463,88,3.5,"Hotels & Travel, RV Parks","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",308
"242","ULORSTWTa5PbyjM6K4tWDA","Dodo Limo & Transportation","4133 San Martin Way","Santa Barbara",93110,"CA",34.4451279,-119.761387,15,4.5,"Transportation, Local Services, Limos, Hotels & Travel, Wine Tours, Taxis, Tours, Town Car Service, Airport Shuttles","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",67.5
"243","l0MYvo9VPUN-gnlAhg11UQ","SB Chauffeuring & Tours","3345 State St, Ste 3397","Santa Barbara",93130,"CA",34.440009,-119.736474,61,4.5,"Transportation, Limos, Wine Tours, Tours, Airport Shuttles, Hotels & Travel","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",274.5
"244","Sa4XawsvhELaeL6-5-pGKg","La Playa Inn","116 Castillo St","Santa Barbara",93101,"CA",34.4095661,-119.6951589,54,4.5,"Hotels & Travel, Event Planning & Services, Hotels","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",243
"245","fbEFbvTV1D8wmM3kf3S8Kw","TJ Limousine Service",NA,"Santa Barbara",93105,"CA",34.4208305,-119.6981901,7,4.5,"Hotels & Travel, Tours, Transportation, Limos, Taxis, Wine Tours, Airport Shuttles",NA,NA,"13:0-0:0","13:0-3:30","11:0-3:30","10:0-3:30","13:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",31.5
"246","8lhyqiOAFjIipheDtk8gXA","Bath Street Inn","1720 Bath St","Santa Barbara",93101,"CA",34.4255544,-119.7148108,148,4.5,"Bed & Breakfast, Event Planning & Services, Hotels & Travel, Hotels","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",666
"247","Q4NzKHw97EthvpQatme4Jw","La Maison Santa Barbara","109 W Ortega St","Santa Barbara",93101,"CA",34.4171093,-119.699329,9,5,"Hotels & Travel, Vacation Rentals, Event Planning & Services, Hotels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",45
"248","pkOA1CkXFF_bRpnjrp5PYg","Preferred Limousine & Transportation","903 State St","Santa Barbara",93101,"CA",34.420599,-119.701104,84,5,"Tours, Transportation, Airport Shuttles, Wine Tours, Hotels & Travel, Limos","6:0-6:0","6:0-6:0","6:0-6:0","6:0-6:0","6:0-6:0","6:0-6:0","6:0-6:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",420
"249","wN5Vqclm9BRS4tpvt9sEBA","Villa Elegante","402 Orilla Del Mar","Santa Barbara",93103,"CA",34.418065,-119.673137,5,5,"Hotels & Travel, Vacation Rentals","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",25
"250","AArNIcmNfc3GPZtPw3rpUw","Riviera Chauffeuring",NA,"Santa Barbara",93111,"CA",34.4630827,-119.8062912,6,5,"Hotels & Travel, Airport Shuttles, Tours, Wine Tours, Transportation, Limos","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",30
"251","jD2NHBHssaxUgwqRVhpZDg","Santa Barabara Checker Cab","5949 Hollister Ave","Goleta",93117,"CA",34.435651,-119.829807,8,1.5,"Hotels & Travel, Taxis, Transportation",NA,"0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'no'",12
"252","oQlk24DRu1-COxjkOgJjtg","Uber",NA,"Santa Barbara",93101,"CA",34.420334,-119.7107494,30,2,"Hotels & Travel, Transportation, Taxis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'no'",60
"253","XaClpgO7KFKZSuqBzXDcwA","Santa Barbara Brewery Tours","1 Garden St","Santa Barbara",93101,"CA",34.4143027,-119.6871819,6,2.5,"Breweries, Wine Tours, Hotels & Travel, Food, Tours, Beer Tours, Food Tours, Bus Tours","8:30-20:30","8:30-20:30","8:30-20:30","8:30-20:30","8:30-20:30","8:30-20:30","8:30-20:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'no'",15
"254","YyzkEQCnzj9FaRE-g6vNmg","Gold Cab Taxi",NA,"Santa Barbara",93117,"CA",34.4208305,-119.6981901,43,4,"Airport Shuttles, Taxis, Hotels & Travel, Transportation","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'no'",172
"255","ggkif8dgbPvsqf8U3FI3uQ","Taste Santa Barbara Food Tours",NA,"Santa Barbara",93101,"CA",34.420334,-119.7107494,124,5,"Food, Local Flavor, Hotels & Travel, Food Tours, Tours, Wine Tours, Walking Tours","0:0-0:0","10:0-16:0","10:0-16:0","10:0-16:0","10:0-16:0","10:0-16:0","10:0-16:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'no'",620
"256","9x4Dm1uF-HfwjwIursh3dw","Totally Cali Tours",NA,"Santa Barbara",93105,"CA",34.4208305,-119.6981901,14,5,"Beer Tours, Tours, Wine Tours, Hotels & Travel, Historical Tours","0:0-0:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'no'",70
"257","1NkWcNHFxi2YaV5yjUlJUQ","Santa Barbara Tasting Tours",NA,"Santa Barbara",93101,"CA",34.420334,-119.7107494,18,5,"Food Tours, Tours, Walking Tours, Wine Tours, Hotels & Travel","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'paid'",90
"258","asTtYoDxkcGXeSgthPHRcA","Casa del Herrero","1387 E Valley Rd","Montecito",93108,"CA",34.435421,-119.63643,17,4.5,"Public Services & Government, Botanical Gardens, Hotels & Travel, Historical Tours, Architectural Tours, Tours, Museums, Landmarks & Historical Buildings, Arts & Entertainment",NA,NA,"13:45-15:30",NA,NA,"13:45-15:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.5
"259","O0Lw7JqQ3PsiyY0hL7xicQ","Signature Flight Support","515 Marxmiller Pl","Goleta",93117,"CA",34.4331291,-119.8347782,14,3.5,"Airlines, Active Life, Transportation, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49
"260","2WmByNqJqnb4-3KhhX6cTA","El Paseo Courtyard & Street of Spain","813 Anacapa St","Santa Barbara",93101,"CA",34.4209088,-119.6991621,6,4,"Landmarks & Historical Buildings, Public Services & Government, Historical Tours, Local Flavor, Tours, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"261","V2cQOeZwPBmjpln6_p1Ygw","Stearns Wharf","217 Starnms Wharf","Santa Barbara",93190,"CA",34.41001377,-119.6855498,297,4,"Public Services & Government, Landmarks & Historical Buildings, Local Flavor, Restaurants, Tours, Shopping, Shopping Centers, Seafood, Hotels & Travel, Boat Tours","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1188
